code_zone_geo;zone_geographique;annee;code_type_org;type_d_organisme;code_indicateur;indicateur;code_type_pers;type_de_personnel;secret;non_disponible;etat_des_donnees;valeur
54;Poitou-Charentes;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1969.17
54;Poitou-Charentes;2011;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;988.55
72;Aquitaine;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;329.98
72;Aquitaine;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;777.95
72;Aquitaine;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5039.27
72;Aquitaine;2005;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1887.48
72;Aquitaine;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6586.67
72;Aquitaine;2009;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4347.82
73;Midi-Pyrénées;2001;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5737.9
73;Midi-Pyrénées;2003;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;7988.91
73;Midi-Pyrénées;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1732.28
73;Midi-Pyrénées;2007;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;2264.78
73;Midi-Pyrénées;2008;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10006.37
73;Midi-Pyrénées;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;18792.23
73;Midi-Pyrénées;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6950.33
73;Midi-Pyrénées;2012;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;2846.9
74;Limousin;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1612.22
74;Limousin;2004;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;47.65
74;Limousin;2005;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;482.15
74;Limousin;2007;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;240.09
74;Limousin;2010;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;164.02
74;Limousin;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2139.55
82;Rhône-Alpes;2001;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;14381.97
82;Rhône-Alpes;2003;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5358.1
82;Rhône-Alpes;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;40668.56
82;Rhône-Alpes;2005;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;24675.83
82;Rhône-Alpes;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;17833.74
82;Rhône-Alpes;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;5673.84
83;Auvergne;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2314.82
83;Auvergne;2003;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;136.8
83;Auvergne;2006;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4387.38
83;Auvergne;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;7289.16
83;Auvergne;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4516.41
83;Auvergne;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4765.56
83;Auvergne;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1078.54
91;Languedoc-Roussillon;2001;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4493.87
91;Languedoc-Roussillon;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2086.66
93;Provence-Alpes-Côte d'Azur;2005;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;7803.0
93;Provence-Alpes-Côte d'Azur;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
94;Corse;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
94;Corse;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
94;Corse;2011;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
94;Corse;2011;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
95;Provence-Alpes-Côte d'Azur + Corse;2013;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;1477.82
97;Corse + Régions d'outre-mer;2001;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;991.39
97;Corse + Régions d'outre-mer;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2596.64
97;Corse + Régions d'outre-mer;2012;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1143.88
98;Non ventilé;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;308.27
98;Non ventilé;2002;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3080.69
98;Non ventilé;2010;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1800.1
99;Étranger;2010;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1051.81
06;Mayotte;2004;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
07;Régions d'outre-mer;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;163.75
07;Régions d'outre-mer;2010;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;300.46
07;Régions d'outre-mer;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2552.91
07;Régions d'outre-mer;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2314.09
07;Régions d'outre-mer;2012;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;238.82
07;Régions d'outre-mer;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;278.11
07;Régions d'outre-mer;2013;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;254.6
07;Régions d'outre-mer;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;23.51
100;France;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;382652.57
11;Île-de-France;2001;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;4334.19
11;Île-de-France;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;32669.51
11;Île-de-France;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;91868.41
01;Guadeloupe;2004;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
01;Guadeloupe;2010;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
01;Guadeloupe;2011;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;340.6
01;Guadeloupe;2012;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2013;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;semi-définitif;
02;Martinique;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
02;Martinique;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
02;Martinique;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
02;Martinique;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
02;Martinique;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
02;Martinique;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
02;Martinique;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
02;Martinique;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
02;Martinique;2011;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;44.38
03;Guyane;2002;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
03;Guyane;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
04;La Réunion;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
04;La Réunion;2012;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
06;Mayotte;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
06;Mayotte;2002;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
06;Mayotte;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
06;Mayotte;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;semi-définitif;
100;France;2006;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;23910.57
100;France;2011;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;16260.95
11;Île-de-France;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;54355.81
11;Île-de-France;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;136230.28
11;Île-de-France;2006;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;33165.78
11;Île-de-France;2010;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;17590.09
11;Île-de-France;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;30175.14
11;Île-de-France;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;12350.04
21;Champagne-Ardenne;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2253.37
21;Champagne-Ardenne;2001;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1356.07
21;Champagne-Ardenne;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;60.75
21;Champagne-Ardenne;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1396.64
21;Champagne-Ardenne;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1435.59
21;Champagne-Ardenne;2005;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;693.74
21;Champagne-Ardenne;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;167.95
21;Champagne-Ardenne;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1757.38
21;Champagne-Ardenne;2008;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;976.75
21;Champagne-Ardenne;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;307.73
21;Champagne-Ardenne;2009;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;299.04
21;Champagne-Ardenne;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1241.22
21;Champagne-Ardenne;2012;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;83.56
21;Champagne-Ardenne;2012;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;900.88
22;Picardie;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2141.45
22;Picardie;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;3192.99
23;Haute-Normandie;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5870.2
23;Haute-Normandie;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2743.43
23;Haute-Normandie;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2852.85
23;Haute-Normandie;2007;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2025.35
23;Haute-Normandie;2009;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2006.38
23;Haute-Normandie;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;457.02
24;Centre;2001;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;663.82
24;Centre;2001;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4378.75
24;Centre;2004;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;205.4
24;Centre;2004;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2902.09
24;Centre;2006;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1919.74
24;Centre;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5130.46
24;Centre;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5456.13
24;Centre;2011;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1086.74
24;Centre;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1590.3
25;Basse-Normandie;2001;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;94.02
25;Basse-Normandie;2003;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1699.05
25;Basse-Normandie;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;1935.22
26;Bourgogne;2002;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;339.83
26;Bourgogne;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2182.3
26;Bourgogne;2006;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1082.08
26;Bourgogne;2008;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1288.44
26;Bourgogne;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;758.89
26;Bourgogne;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;2448.45
31;Nord-Pas-de-Calais;2001;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1190.96
31;Nord-Pas-de-Calais;2006;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;622.95
31;Nord-Pas-de-Calais;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9490.52
31;Nord-Pas-de-Calais;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5301.62
31;Nord-Pas-de-Calais;2010;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2540.35
31;Nord-Pas-de-Calais;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;5474.8
41;Lorraine;2003;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4155.22
41;Lorraine;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4167.14
41;Lorraine;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3711.01
41;Lorraine;2005;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2625.33
41;Lorraine;2008;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;307.14
41;Lorraine;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;7218.93
42;Alsace;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10377.52
42;Alsace;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1917.62
42;Alsace;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4965.58
42;Alsace;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;5810.34
43;Franche-Comté;2001;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1376.68
43;Franche-Comté;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2753.52
43;Franche-Comté;2004;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2059.44
43;Franche-Comté;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;508.79
43;Franche-Comté;2005;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;355.81
43;Franche-Comté;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;79.73
